,Batch,Loss,RPN Classification Loss,RPN Regression Loss,RCNN Classification Loss,RCNN Regression Loss
153,153,0.46808353066444397,0.0733371376991272,0.31343328952789307,0.02169685997068882,0.059616249054670334
154,154,4.974671363830566,0.09187880903482437,4.781998157501221,0.021721046417951584,0.07907350361347198
155,155,2.166224956512451,0.11961907148361206,1.836702585220337,0.021714698523283005,0.1881886124610901
156,156,0.5595748424530029,0.2597047984600067,0.22208072245121002,0.02172328531742096,0.056066036224365234
157,157,0.6780529618263245,0.3583962619304657,0.040241047739982605,0.021686621010303497,0.25772905349731445
158,158,0.7321745157241821,0.37941309809684753,0.03261708840727806,0.02173938788473606,0.2984049320220947
159,159,0.633584201335907,0.40162917971611023,0.03561483323574066,0.021655727177858353,0.17468445003032684
160,160,0.5223450660705566,0.3793826699256897,0.03370322659611702,0.021688995882868767,0.08757015317678452
161,161,0.7581735253334045,0.3981233537197113,0.017415020614862442,0.02168169617652893,0.32095345854759216
162,162,0.6870207190513611,0.3956482708454132,0.057344451546669006,0.021670345216989517,0.21235765516757965
163,163,0.6660126447677612,0.38952717185020447,0.04655963182449341,0.021701930090785027,0.2082238793373108
164,164,0.7841670513153076,0.37812063097953796,0.1265980750322342,0.0217480156570673,0.2577003538608551
165,165,0.6330686211585999,0.3949037492275238,0.01687460206449032,0.021601974964141846,0.19968830049037933
166,166,0.4481144845485687,0.37374147772789,0.03856980428099632,0.021708402782678604,0.014094797894358635
167,167,0.6855146884918213,0.38872265815734863,0.027512267231941223,0.021646959707140923,0.24763283133506775
168,168,0.6075274348258972,0.3699272572994232,0.08865031599998474,0.02169586718082428,0.12725400924682617
169,169,0.5682655572891235,0.38336172699928284,0.015610210597515106,0.021570850163698196,0.1477227807044983
170,170,0.6932070851325989,0.3815237581729889,0.0074641346000134945,0.021633140742778778,0.2825860381126404
171,171,0.6701155304908752,0.3478788733482361,0.08632610738277435,0.021617604419589043,0.21429292857646942
172,172,0.6084610223770142,0.3711433708667755,0.007574158720672131,0.02159709855914116,0.2081463634967804
173,173,0.9451755285263062,0.36864057183265686,0.025777606293559074,0.02164795994758606,0.5291093587875366
174,174,0.5368460416793823,0.34247609972953796,0.021570254117250443,0.021737828850746155,0.15106186270713806
175,175,0.6000604629516602,0.34917065501213074,0.015855977311730385,0.021793976426124573,0.2132398784160614
176,176,0.7266331911087036,0.3554249703884125,0.00962440948933363,0.02167598530650139,0.33990785479545593
177,177,0.44473665952682495,0.3109801411628723,0.024981917813420296,0.0216095931828022,0.0871649980545044
178,178,0.6185248494148254,0.33019113540649414,0.07700899988412857,0.021600648760795593,0.18972410261631012
179,179,0.777560293674469,0.3222740590572357,0.03904569521546364,0.02168591506779194,0.39455461502075195
180,180,0.5785675644874573,0.28746479749679565,0.029834652319550514,0.021646974608302116,0.2396211326122284
181,181,0.8289241790771484,0.284381240606308,0.069976806640625,0.021703559905290604,0.45286259055137634
182,182,0.8398898243904114,0.2598302662372589,0.039255015552043915,0.02160707488656044,0.5191974639892578
183,183,0.7751943469047546,0.2397218644618988,0.03461308777332306,0.02167285978794098,0.4791865348815918
184,184,0.34661638736724854,0.20961666107177734,0.018637102097272873,0.02161286398768425,0.09674973785877228
185,185,0.38819852471351624,0.20725923776626587,0.021283743903040886,0.021558919921517372,0.1380966305732727
186,186,0.44422799348831177,0.19108818471431732,0.20073601603507996,0.021717797964811325,0.030686020851135254
187,187,0.4331866502761841,0.18138577044010162,0.005490780342370272,0.02163168042898178,0.2246784120798111
188,188,0.577776312828064,0.17023272812366486,0.0028759511187672615,0.021740268915891647,0.38292738795280457
189,189,0.186732217669487,0.1546257585287094,0.0023161773569881916,0.021664122119545937,0.008126159198582172
190,190,0.4318045377731323,0.13712935149669647,0.04994949325919151,0.021713074296712875,0.22301262617111206
191,191,0.7740511894226074,0.13686226308345795,0.426702082157135,0.02178378775715828,0.18870306015014648
192,192,0.29331645369529724,0.11562060564756393,0.07906218618154526,0.02168559469282627,0.07694806903600693
193,193,0.43539848923683167,0.11821230500936508,0.025740720331668854,0.02155175432562828,0.26989370584487915
194,194,0.7078520059585571,0.1374148726463318,0.041824255138635635,0.021637264639139175,0.5069755911827087
195,195,1.287601113319397,0.1040128767490387,0.9737836122512817,0.021690577268600464,0.18811403214931488
196,196,0.6926357746124268,0.1205124631524086,0.10265079885721207,0.021605931222438812,0.44786661863327026
197,197,1.0058045387268066,0.11694543063640594,0.6669668555259705,0.021706853061914444,0.20018541812896729
198,198,0.32761484384536743,0.1088826134800911,0.10510164499282837,0.021650303155183792,0.09198028594255447
199,199,0.36889833211898804,0.11715258657932281,0.021521911025047302,0.021524757146835327,0.2086990624666214
200,200,0.6515934467315674,0.10829269886016846,0.38548779487609863,0.0217292383313179,0.1360837072134018
201,201,6.07965087890625,0.13382595777511597,5.904631614685059,0.02168251946568489,0.019510596990585327
202,202,0.4013954997062683,0.22045715153217316,0.013217486441135406,0.021671157330274582,0.14604970812797546
203,203,0.39590442180633545,0.27785971760749817,0.04919964820146561,0.0216962993144989,0.04714876413345337
204,204,0.6234213709831238,0.31689873337745667,0.07296358048915863,0.02161390334367752,0.21194516122341156
205,205,0.9017819166183472,0.35315391421318054,0.05278933793306351,0.02169361338019371,0.4741450548171997
206,206,0.6343499422073364,0.33693739771842957,0.019519347697496414,0.021672111004590988,0.25622111558914185
207,207,0.5878925323486328,0.3293573558330536,0.021213723346590996,0.021768324077129364,0.2155531644821167
208,208,0.5671194791793823,0.344766229391098,0.04336460307240486,0.021689889952540398,0.1572987139225006
209,209,0.4589512050151825,0.34064579010009766,0.040453847497701645,0.021712064743041992,0.0561395026743412
210,210,0.6597495079040527,0.3470521569252014,0.015267896465957165,0.021627843379974365,0.27580156922340393
211,211,0.42928630113601685,0.3133423626422882,0.03717371076345444,0.021710287779569626,0.057059939950704575
212,212,0.4103298783302307,0.3300303816795349,0.03627755865454674,0.021716078743338585,0.02230585552752018
213,213,0.6776092648506165,0.3346393406391144,0.04736563563346863,0.021732043474912643,0.2738722562789917
214,214,0.4935336410999298,0.3249053657054901,0.03412623330950737,0.02172321453690529,0.11277884244918823
215,215,0.6316426396369934,0.3267901539802551,0.02965582348406315,0.02160818502306938,0.2535884976387024
216,216,0.5316436290740967,0.3075622320175171,0.025707125663757324,0.021745052188634872,0.1766291856765747
217,217,1.0959630012512207,0.32094722986221313,0.20792725682258606,0.02164672315120697,0.545441746711731
218,218,0.6428227424621582,0.3183355927467346,0.0966031402349472,0.02166019380092621,0.20622381567955017
219,219,0.5636338591575623,0.2945995330810547,0.0717581957578659,0.02166478894650936,0.17561133205890656
220,220,0.6730790138244629,0.29620110988616943,0.04381212592124939,0.021611105650663376,0.3114546537399292
221,221,0.4980887770652771,0.2602003812789917,0.11251989752054214,0.021668821573257446,0.10369966924190521
222,222,0.5579527616500854,0.2704258859157562,0.048016395419836044,0.02170403301715851,0.21780642867088318
223,223,0.681475043296814,0.25784656405448914,0.1401577889919281,0.021671859547495842,0.26179879903793335
224,224,0.3522033095359802,0.24644902348518372,0.05961640551686287,0.021627169102430344,0.024510718882083893
225,225,0.2979644536972046,0.2254370152950287,0.04187897592782974,0.021757297217845917,0.008891175501048565
226,226,0.5717765092849731,0.22814473509788513,0.11582748591899872,0.021715734153985977,0.206088587641716
227,227,0.4515986442565918,0.24766325950622559,0.121769480407238,0.02174665406346321,0.060419246554374695
228,228,0.43126165866851807,0.2164977639913559,0.0996662974357605,0.02167346142232418,0.09342410415410995
229,229,0.529715359210968,0.20502161979675293,0.05431951582431793,0.021749965846538544,0.24862425029277802
230,230,0.44011732935905457,0.20082587003707886,0.03847787156701088,0.021596798673272133,0.17921680212020874
231,231,0.46377429366111755,0.2092769294977188,0.037000712007284164,0.021627914160490036,0.19586873054504395
232,232,0.4277229309082031,0.1862040013074875,0.01704508811235428,0.021715274080634117,0.2027585506439209
233,233,1.0473647117614746,0.1609499305486679,0.7623940110206604,0.021717291325330734,0.10230347514152527
234,234,0.8151912689208984,0.19146987795829773,0.18573080003261566,0.021686695516109467,0.4163039028644562
235,235,0.8076944947242737,0.20165692269802094,0.06467578560113907,0.021614033728837967,0.5197477340698242
236,236,0.2464093118906021,0.19015412032604218,0.014029626734554768,0.021656841039657593,0.02056872844696045
237,237,0.3651238977909088,0.18577781319618225,0.07755696773529053,0.021765030920505524,0.08002409338951111
238,238,0.3520502746105194,0.18445640802383423,0.046974413096904755,0.021743979305028915,0.09887547045946121
239,239,0.59287428855896,0.18931633234024048,0.07533062994480133,0.021697230637073517,0.3065301179885864
240,240,1.800620436668396,0.19587428867816925,1.365030288696289,0.021678121760487556,0.2180376946926117
241,241,0.43292710185050964,0.2403697371482849,0.07175236195325851,0.021764028817415237,0.09904096275568008
242,242,0.42307206988334656,0.24615797400474548,0.013754383660852909,0.021742526441812515,0.14141717553138733
243,243,0.7600589990615845,0.26463624835014343,0.23944562673568726,0.021679382771253586,0.2342977672815323
244,244,0.40304505825042725,0.2700658440589905,0.02878522127866745,0.021694112569093704,0.08249986171722412
245,245,0.4953240752220154,0.26490330696105957,0.0919991061091423,0.021714286878705025,0.11670736968517303
246,246,0.5984963178634644,0.27501893043518066,0.0015804178547114134,0.021707408130168915,0.3001895546913147
247,247,0.4991145133972168,0.27178481221199036,0.010782294906675816,0.021668940782546997,0.1948784738779068
248,248,0.6023513078689575,0.29938459396362305,0.016998887062072754,0.021658454090356827,0.2643093764781952
249,249,0.7318174839019775,0.2931827902793884,0.060858212411403656,0.02174142748117447,0.3560350835323334
250,250,0.5163478255271912,0.2844943106174469,0.01703086495399475,0.021541979163885117,0.1932806521654129
251,251,0.6029866337776184,0.29163312911987305,0.058416254818439484,0.021665524691343307,0.23127174377441406
252,252,0.7170150279998779,0.2983185648918152,0.02172214537858963,0.02166583389043808,0.37530848383903503
253,253,0.39398977160453796,0.25334325432777405,0.051595546305179596,0.021599724888801575,0.06745126098394394
254,254,0.4287142753601074,0.248803973197937,0.06734445691108704,0.02173135057091713,0.09083451330661774
255,255,0.35082072019577026,0.2413778305053711,0.03477504104375839,0.02163364365696907,0.05303419753909111
256,256,0.4099729061126709,0.2373642921447754,0.03819456696510315,0.021731242537498474,0.11268281936645508
257,257,0.48047226667404175,0.2450433075428009,0.06376411020755768,0.021572519093751907,0.15009230375289917
258,258,0.46594345569610596,0.23843038082122803,0.048300594091415405,0.02171003632247448,0.1575024574995041
259,259,0.5036144256591797,0.24646727740764618,0.04842273145914078,0.021712400019168854,0.18701201677322388
260,260,0.8311927914619446,0.23037934303283691,0.07501938194036484,0.021639078855514526,0.5041549801826477
261,261,0.4904171824455261,0.2286362498998642,0.003317462746053934,0.02166922762989998,0.23679424822330475
262,262,0.7714723348617554,0.23107510805130005,0.03441692888736725,0.021634990349411964,0.48434531688690186
263,263,0.5302508473396301,0.2407340109348297,0.056925032287836075,0.021698519587516785,0.21089325845241547
264,264,0.5332497358322144,0.2174631506204605,0.02171953022480011,0.021673012524843216,0.272394061088562
265,265,0.5872280597686768,0.17977286875247955,0.10081788152456284,0.021662574261426926,0.2849747836589813
266,266,0.4814930558204651,0.19828684628009796,0.03455343842506409,0.021671585738658905,0.22698120772838593
267,267,0.5485658645629883,0.17670784890651703,0.02264346554875374,0.021725237369537354,0.32748931646347046
268,268,0.419903963804245,0.15218877792358398,0.07029110193252563,0.02169666439294815,0.17572742700576782
269,269,0.359267920255661,0.1819450855255127,0.026790233328938484,0.021582040935754776,0.1289505660533905
270,270,0.5370035767555237,0.12663346529006958,0.3642427325248718,0.02159285917878151,0.02453451417386532
271,271,0.19445103406906128,0.11248400062322617,0.04741640388965607,0.021673517301678658,0.012877115979790688
272,272,0.45899033546447754,0.13253344595432281,0.036104463040828705,0.021641936153173447,0.26871049404144287
273,273,0.5392146110534668,0.11406444758176804,0.1489567756652832,0.021595444530248642,0.2545979619026184
274,274,0.445207417011261,0.13456617295742035,0.0824780985713005,0.021672561764717102,0.20649060606956482
275,275,0.42094510793685913,0.11279484629631042,0.04866037517786026,0.021647483110427856,0.23784239590168
276,276,1.9434739351272583,0.1228235512971878,1.318130373954773,0.021680083125829697,0.48083987832069397
277,277,0.2618718147277832,0.10769765079021454,0.04615139216184616,0.0216827429831028,0.0863400548696518
278,278,0.1954195201396942,0.09252889454364777,0.009282974526286125,0.021701131016016006,0.07190652191638947
279,279,0.27913713455200195,0.11130039393901825,0.026593834161758423,0.021732058376073837,0.11951085180044174
280,280,0.7214973568916321,0.11505796015262604,0.4585202932357788,0.02173413708806038,0.12618499994277954
281,281,2.245349645614624,0.11581597477197647,2.0024752616882324,0.021649040281772614,0.10540932416915894
282,282,0.4140284061431885,0.18085680902004242,0.007233823649585247,0.02166092023253441,0.20427682995796204
283,283,0.5436604022979736,0.230265811085701,0.029200684279203415,0.021593693643808365,0.26260021328926086
284,284,0.6194480061531067,0.2675929665565491,0.058742571622133255,0.021601006388664246,0.271511435508728
